id,superficie,fecha,lat,lng,latlng_explicit,idcomunidad,idprovincia,idmunicipio,municipio,causa,causa_supuesta,causa_desc,muertos,heridos,time_ctrl,time_ext,personal,medios,gastos,perdidas
2015030001,2.5,2015-01-01,38.85495351187207,-0.1295428557606917,1.0,9,3,102,PEGO,2,0,12,0,0,153,364,28,6,0,448
2015100002,3.32,2015-01-01,40.11093739121023,-5.727705748364933,1.0,14,10,68,CUACOS DE YUSTE,4,0,1,0,0,130,1510,12,2,0,0
2015320001,4.2,2015-01-01,42.36631603126749,-7.325569697661298,1.0,3,32,70,SAN XOAN DE RIO,4,1,1,0,0,135,160,5,1,0,0
2015320002,2.24,2015-01-01,41.94438744599981,-7.97465528527873,1.0,3,32,51,MUIÑOS,4,1,1,0,0,185,250,5,1,0,0
2015360001,6.88,2015-01-01,42.622506655392826,-8.258003174558954,1.0,3,36,52,SILLEDA,4,1,5,0,0,133,170,6,2,1108,0
2015490001,1.75,2015-01-01,42.10155305461058,-6.4908007474991125,1.0,17,49,181,ROSINOS DE LA REQUEJADA,4,0,2,0,0,90,105,4,0,0,0
2015100006,1.15,2015-01-02,40.1893955424163,-6.803535094450584,1.0,14,10,164,SAN MARTÍN DE TREVEJO,4,1,2,0,0,111,131,15,0,0,0
2015320004,2.5,2015-01-02,41.97392165121973,-7.906519632706947,1.0,3,32,51,MUIÑOS,4,1,14,0,0,122,138,8,1,0,0
2015330003,1.5,2015-01-02,42.941388854482575,-6.744662088038517,1.0,5,33,28,IBIAS,5,0,0,0,0,77,107,3,0,0,0
2015050002,2.6,2015-01-03,40.32593616491278,-4.578143793902789,1.0,17,5,55,CASILLAS,4,0,1,0,0,110,260,53,4,0,0
2015100007,4.84,2015-01-03,39.210483641224336,-6.120103380659472,1.0,14,10,126,MONTÁNCHEZ,4,1,1,0,0,195,255,7,1,0,0
2015100008,14.98,2015-01-03,40.22204992252187,-6.826869164031529,1.0,14,10,72,ELJAS,4,1,2,0,0,359,1132,24,1,0,0
2015330006,5.0,2015-01-03,43.07424421258151,-6.19489839143687,1.0,5,33,68,SOMIEDO,4,1,2,0,0,93,228,0,0,0,0
2015100009,1.85,2015-01-04,40.168190854498704,-5.937424254421784,1.0,14,10,154,REBOLLAR,4,1,1,0,0,110,230,15,2,0,0
2015100010,1.02,2015-01-04,39.21651943952656,-6.118281609253745,1.0,14,10,126,MONTÁNCHEZ,4,1,1,0,0,110,130,7,1,0,0
2015100014,32.14,2015-01-04,40.2606177906861,-5.733512291912015,1.0,14,10,183,TORNAVACAS,4,1,2,0,0,1302,1342,14,2,0,0
2015240001,4.99,2015-01-04,42.39913893094218,-6.3708844156837845,1.0,17,24,90,LUCILLO,4,1,1,0,0,0,1,0,0,0,0
2015320006,22.0,2015-01-04,42.17169391626784,-6.964946742094794,1.0,3,32,86,VIANA DO BOLO,4,1,5,0,0,335,410,21,2,0,0
2015320009,1.17,2015-01-04,42.12673158073911,-7.206388554634262,1.0,3,32,92,VILARIÑO DE CONSO,4,1,1,0,0,142,147,3,0,0,0
2015320011,10.15,2015-01-04,42.327712269974526,-6.766360015669265,1.0,3,32,17,CARBALLEDA DE VALDEORRAS,3,1,30,0,0,405,472,17,2,0,0
2015320013,1.0,2015-01-04,42.302632481221686,-7.70261021665597,1.0,3,32,31,ESGOS,5,0,0,0,0,75,88,7,1,0,0
2015390002,7.59,2015-01-04,43.28666075587663,-3.6438179976770098,1.0,6,39,7,ARREDONDO,4,1,2,0,0,315,480,1,0,0,1499
2015320014,1.32,2015-01-05,42.23102962898543,-7.357895333625986,1.0,3,32,29,CHANDREXA DE QUEIXA,5,0,0,0,0,66,100,9,0,0,0
2015320016,1.35,2015-01-05,41.92460877554463,-7.7904864322123055,1.0,3,32,5,BALTAR,4,0,2,0,0,50,55,4,1,0,0
2015320017,2.5,2015-01-05,42.290782623829074,-8.215827357869205,1.0,3,32,46,MELÓN,4,1,2,0,0,175,195,9,0,0,0
2015330009,3.45,2015-01-05,43.08384453432269,-5.73515020377382,1.0,5,33,33,LENA,4,0,2,0,0,59,86,4,1,0,0
2015360003,4.9,2015-01-05,42.20553488592798,-8.217863740643118,1.0,3,36,14,CRECENTE,4,0,1,0,0,159,199,11,1,2553,332
2015240002,3.8,2015-01-06,42.64964320129506,-6.1068294785683,1.0,17,24,210,VILLAGATON,4,0,2,0,0,166,166,8,1,0,0
2015320020,3.15,2015-01-07,42.295007938727466,-6.81278598139193,1.0,3,32,17,CARBALLEDA DE VALDEORRAS,4,1,5,0,0,100,107,2,0,0,0
2015320022,1.04,2015-01-07,42.127073497716346,-7.0051382495836805,1.0,3,32,86,VIANA DO BOLO,4,1,1,0,0,79,88,5,0,0,0
2015490003,1.0,2015-01-07,42.132290809793616,-6.616392396467519,1.0,17,49,189,S JUSTO,4,0,1,0,0,265,415,0,0,0,0
2015100020,10.74,2015-01-08,40.249808332164896,-6.576355271284203,1.0,14,10,84,GATA,4,1,2,0,0,185,440,17,2,0,0
2015130002,1.0,2015-01-08,39.2227254746657,-3.499525922916809,1.0,11,13,18,ARENAS DE SAN JUAN,2,0,12,0,0,109,134,5,1,0,0
2015240003,8.17,2015-01-08,42.75908673620442,-6.384131538581348,1.0,17,24,83,IGUEÑA,4,1,5,0,0,242,270,3,0,0,0
2015270005,1.4,2015-01-08,42.75559229388932,-7.063860527737061,1.0,3,27,37,"NOGAIS, AS",4,1,2,0,0,95,157,7,0,0,0
2015320025,5.9,2015-01-08,42.25511438604395,-6.876074923720407,1.0,3,32,83,"VEIGA, A",4,1,5,0,0,312,344,19,2,0,9317
2015390005,1.7,2015-01-08,43.20029547734532,-4.219925392992645,1.0,6,39,14,CABUÉRNIGA,4,0,2,0,0,0,0,0,0,0,262
2015390006,6.7,2015-01-08,43.19948992997188,-4.244550743376229,1.0,6,39,14,CABUÉRNIGA,4,0,2,0,0,0,0,0,0,0,1033
2015100024,2.35,2015-01-09,39.466886321996974,-5.42562650788321,1.0,14,10,134,NAVEZUELAS,2,1,10,0,0,238,6148,29,3,0,0
2015130003,6.5,2015-01-09,38.99108605657677,-4.090576725406651,1.0,11,13,7,ALCOLEA DE CALATRAVA,5,0,0,0,0,91,124,9,1,0,0
2015240005,126.87,2015-01-09,42.31145835443323,-6.656258423426309,1.0,17,24,16,BENUZA,4,0,5,0,0,0,1,0,0,0,0
2015240006,9.15,2015-01-09,42.33835520764116,-6.667782718573127,1.0,17,24,16,BENUZA,4,0,2,0,0,0,17,0,0,0,0
2015320029,4.4,2015-01-09,41.86796244784912,-7.883493149781799,1.0,3,32,16,CALVOS DE RANDÍN,4,1,2,0,0,138,193,16,2,0,5828
2015330019,2.5,2015-01-09,43.41078869873186,-4.913489576229213,1.0,5,33,36,LLANES,4,0,2,0,0,202,206,7,1,0,0
2015330022,1.08,2015-01-09,43.4784817846959,-6.319567815053987,1.0,5,33,59,SALAS,4,0,2,0,0,185,203,7,1,0,0
2015390007,43.7,2015-01-09,43.17463971758792,-3.747896584995908,1.0,6,39,97,VEGA DE PAS,4,0,2,0,0,0,310,0,0,0,6731
2015490004,1.5,2015-01-09,42.17919426550116,-6.894155807580055,1.0,17,49,162,PORTO,4,0,2,0,0,224,945,14,0,0,0
2015050004,9.5,2015-01-10,40.46012782124557,-4.9558389011044754,1.0,17,5,157,NAVALACRUZ,4,0,2,0,0,340,360,5,1,0,0
2015060001,1.45,2015-01-10,38.05693579681227,-6.363022578581574,1.0,14,6,24,CABEZA LA VACA,2,1,80,0,0,135,209,5,1,0,0
2015100026,2.76,2015-01-10,40.19359337246273,-6.785672385766954,1.0,14,10,210,VILLAMIEL,4,1,1,0,0,147,192,16,1,0,0
2015100028,1.2,2015-01-10,40.13629123573675,-5.863920016075512,1.0,14,10,196,VALDASTILLAS,4,1,1,0,0,186,187,3,1,0,0
2015180002,1.18,2015-01-10,37.00901339222217,-3.2687104390477257,1.0,4,18,180,TREVÉLEZ,2,0,82,0,0,206,326,14,0,142,18
2015310002,1.0,2015-01-10,41.93844679904967,-1.4234218456089371,1.0,13,31,78,CORTES,5,0,0,0,0,-1163,82,3,1,0,0
2015330024,5.0,2015-01-10,43.40158357221956,-5.004557625124637,1.0,5,33,36,LLANES,4,0,2,0,0,140,152,9,0,0,0
2015330025,13.5,2015-01-10,43.12230712862144,-6.459872703606081,1.0,5,33,11,CANGAS DEL NARCEA,4,0,2,0,0,82,93,4,2,0,0
2015390008,8.299999999999999,2015-01-10,43.16073507572133,-4.358417471467013,1.0,6,39,89,TUDANCA,4,1,2,0,0,0,495,0,0,0,1445
2015100029,15.23,2015-01-11,40.15120106903667,-5.683852507309711,1.0,14,10,14,ALDEANUEVA DE LA VERA,4,0,2,0,0,290,380,13,1,0,0
2015240008,2.0,2015-01-11,42.74206502500496,-6.840147388636356,1.0,17,24,209,VILLAFRANCA DEL BIERZO,4,1,5,0,0,0,0,0,0,0,0
2015240009,1.3,2015-01-11,42.67650859741232,-6.835821670285154,1.0,17,24,171,TRABADELO,3,0,99,0,0,0,0,0,0,0,0
2015330028,1.0,2015-01-11,43.39494521751743,-6.58541448491437,1.0,5,33,73,TINEO,4,1,2,0,0,58,76,3,1,0,0
2015330029,5.0,2015-01-11,43.16350139110665,-6.486752058516873,1.0,5,33,11,CANGAS DEL NARCEA,4,1,2,0,0,179,189,5,1,0,0
2015100031,2.54,2015-01-12,40.25111507009419,-6.586624559805772,1.0,14,10,84,GATA,4,1,2,0,0,200,350,19,1,0,0
2015320033,2.0,2015-01-12,42.28431681558428,-7.164277898830685,1.0,3,32,44,MANZANEDA,4,1,2,0,0,69,73,5,1,0,0
2015330030,6.0,2015-01-12,43.12244229196222,-6.457851169233607,1.0,5,33,11,CANGAS DEL NARCEA,4,1,2,0,0,240,270,5,1,0,0
2015340001,1.4,2015-01-12,42.754074055280896,-4.313341619313756,1.0,17,34,4,AGUILAR DE CAMPOO,4,1,1,0,0,1,2,0,0,0,0
2015370002,3.81,2015-01-12,40.41556852891911,-5.700098267336264,1.0,17,37,163,HOYA LA,2,1,12,0,0,210,270,10,1,0,0
2015130006,4.9,2015-01-13,39.06555740885497,-3.825708094513762,1.0,11,13,31,CARRIÓN DE CALATRAVA,4,0,99,0,0,41,95,7,1,0,0
2015240010,6.17,2015-01-13,42.26164401361844,-6.7350052365879085,1.0,17,24,67,ENCINEDO,4,1,5,0,0,0,0,0,0,0,0
2015310004,7.6,2015-01-13,43.14369742506959,-1.637729669663322,1.0,13,31,54,BERTIZARANA,2,0,22,0,0,-1186,239,16,5,0,0
2015320036,12.87,2015-01-13,42.20772180165362,-7.225466961161863,1.0,3,32,92,VILARIÑO DE CONSO,4,1,1,0,0,256,285,4,0,0,0
2015330031,3.7,2015-01-13,43.204556266170606,-6.573665458063319,1.0,5,33,11,CANGAS DEL NARCEA,4,1,2,0,0,209,229,3,2,0,0
2015330032,2.2,2015-01-13,43.04840511518219,-6.465406330530349,1.0,5,33,11,CANGAS DEL NARCEA,4,0,2,0,0,70,94,5,1,0,0
2015330033,1.5,2015-01-13,43.18355372726163,-5.474031651196868,1.0,5,33,67,SOBRESCOBIO,4,1,2,0,0,171,181,2,0,0,0
2015330034,3.3,2015-01-13,43.24331637018844,-5.577077121783518,1.0,5,33,32,LAVIANA,4,1,2,0,0,120,133,9,1,0,0
2015390009,2.2,2015-01-13,43.23693745628309,-4.048035750609804,1.0,6,39,25,"CORRALES DE BUELNA, LOS",4,0,2,0,0,160,183,10,0,540,338
2015390010,2.0,2015-01-13,43.24624566154808,-4.518562431034126,1.0,6,39,34,LAMASÓN,4,1,2,0,0,0,360,0,0,0,313
2015390011,22.08,2015-01-13,43.26998889131238,-4.3927605717658,1.0,6,39,63,RIONANSA,4,1,2,0,0,225,255,13,0,1213,3421
2015390012,25.51,2015-01-13,43.21062992054543,-3.854836412579062,1.0,6,39,98,VILLACARRIEDO,4,1,2,0,0,280,840,5,1,0,3929
2015310005,4.0,2015-01-14,42.731302750090585,-1.137515872994121,1.0,13,31,181,NAVASCUÉS,4,0,1,0,0,-910,169,3,1,0,0
2015390013,17.5,2015-01-14,43.17144230471885,-3.980455250003175,1.0,6,39,4,ARENAS DE IGUÑA,4,0,2,0,0,190,265,5,0,333,3093
2015390014,36.9,2015-01-14,43.14754775714415,-3.849320416251886,1.0,6,39,71,SAN PEDRO DEL ROMERAL,4,1,2,0,0,450,1355,22,0,3951,7676
2015390015,31.5,2015-01-14,43.079832460868765,-4.591996054566588,1.0,6,39,50,PESAGUERO,4,1,4,0,0,1310,3200,23,2,3708,13434
2015390016,2.16,2015-01-14,43.25073676294658,-3.674298157522592,1.0,6,39,67,RUESGA,4,1,2,0,0,0,750,0,0,0,339
2015130010,11.0,2015-01-15,39.06714247798439,-3.815589205705102,1.0,11,13,31,CARRIÓN DE CALATRAVA,4,0,99,0,0,85,147,7,1,0,0
2015330037,2.0,2015-01-15,43.224608326720336,-5.555407999732568,0.0,5,33,32,LAVIANA,5,0,0,0,0,91,200,7,2,0,0
2015390017,4.11,2015-01-15,43.275443316600885,-3.782133128512302,1.0,6,39,74,SANTA MARIA DE CAYÓN,4,1,2,0,0,0,120,0,0,0,645
2015390018,4.5,2015-01-15,43.205934516269664,-3.585026006250026,1.0,6,39,83,SOBA,4,1,2,0,0,90,120,7,0,254,1202
2015390019,14.6,2015-01-15,43.17432336403825,-3.794818073652269,1.0,6,39,97,VEGA DE PAS,4,1,2,0,0,0,0,0,0,0,2248
2015390020,2.0,2015-01-15,43.36371869231549,-3.220349177179372,1.0,6,39,20,CASTRO-URDIALES,4,1,1,0,0,60,150,5,1,193,1776
2015390021,3.75,2015-01-15,43.140155224901065,-4.2847240454847215,1.0,6,39,86,"TOJOS, LOS",4,1,2,0,0,120,130,5,0,153,578
2015390022,3.5,2015-01-15,43.1527560345713,-4.33246206689882,1.0,6,39,14,CABUÉRNIGA,4,1,2,0,0,90,100,9,0,243,547
2015460023,2.8,2015-01-15,39.34378885347954,-0.3821352041225758,1.0,9,46,250,VALENCIA,4,0,99,0,0,132,132,6,1,0,0
2015070003,2.1,2015-01-16,40.03130825232236,4.026704865226212,1.0,15,7,37,"MERCADAL, ES",4,0,2,0,0,270,950,36,7,0,0
2015460004,1.5,2015-01-16,39.71291193257287,-0.2695378078028094,1.0,9,46,220,SAGUNT/SAGUNTO,2,0,12,0,0,114,339,32,6,0,0
2015490005,1.1,2015-01-22,41.84806210127857,-6.186049680655798,1.0,17,49,176,RIOFRIO DE ALISTE,4,0,99,0,0,75,105,1,0,0,0
2015110002,2.22,2015-01-25,36.282069336500506,-5.283038597169019,1.0,4,11,33,SAN ROQUE,4,0,19,0,0,189,958,31,4,0,0
2015450014,1.5,2015-01-25,39.61642347177667,-3.1262416104106605,1.0,11,45,135,"PUEBLA DE ALMORADIEL, LA",4,1,99,0,0,167,187,1,0,0,0
2015460007,4.0,2015-01-25,39.61752092968905,-0.2702640676185,1.0,9,46,220,SAGUNT/SAGUNTO,4,0,99,0,0,38,88,18,3,0,0
2015100040,1.27,2015-01-26,40.19608658126347,-5.82313900860797,1.0,14,10,35,CABEZUELA DEL VALLE,4,1,1,0,0,149,268,8,0,0,0
2015100043,1.26,2015-01-27,40.21999328234086,-5.779984917430041,1.0,14,10,35,CABEZUELA DEL VALLE,4,1,1,0,0,135,1425,10,0,0,0
2015310014,1.0,2015-01-27,42.54207624157716,-1.9812863889391672,1.0,13,31,12,ALLO,4,0,99,0,0,-1098,172,2,1,0,0
2015050009,2.0,2015-01-28,40.17067961983647,-5.187707864802766,1.0,17,5,14,ARENAS DE SAN PEDRO,4,0,1,0,0,47,107,9,0,0,0
2015100046,1.32,2015-01-28,40.13821593326344,-5.71878573535094,1.0,14,10,14,ALDEANUEVA DE LA VERA,4,1,2,0,0,110,179,11,1,0,0
2015320037,1.4,2015-01-28,41.97463851072861,-7.263346168318929,1.0,3,32,71,RIÓS,4,1,1,0,0,60,75,5,0,0,0
2015130013,10.0,2015-01-29,38.83874402882697,-3.043946187203092,1.0,11,13,10,ALHAMBRA,2,1,10,0,0,205,205,9,1,0,0
2015240012,5.5,2015-01-29,42.93830121043224,-5.927463897188988,1.0,17,24,164,SENA DE LUNA,4,1,2,0,0,0,0,0,0,0,0
2015330038,9.96,2015-01-29,43.28327752153546,-5.959926444374452,1.0,5,33,64,SANTO ADRIANO,4,0,2,0,0,210,220,12,2,0,0
2015330040,10.52,2015-01-29,43.30934618819419,-5.931539231550428,1.0,5,33,44,OVIEDO,4,0,2,0,0,113,233,14,4,0,0
2015180004,7.08,2015-01-30,37.60406867657729,-2.779261434514846,1.0,4,18,29,BENAMAUREL,4,0,2,0,0,65,110,13,1,3,0
2015180005,1.37,2015-01-30,36.733796785025696,-3.5725216219158926,1.0,4,18,173,SALOBREÑA,4,0,4,0,0,200,740,21,3,419,21
2015450027,4.8,2015-01-30,39.90662773092924,-3.868660449469151,1.0,11,45,168,TOLEDO,4,1,1,0,0,134,199,18,2,0,0
2015070005,2.25,2015-02-01,39.05400021543608,1.4332958527262651,1.0,15,7,50,SANT JOAN DE LABRITJA,2,0,82,0,0,365,1550,50,0,0,0
2015460010,1.5,2015-02-03,39.27474673016706,-0.5558282921802135,1.0,9,46,26,ALFARP,4,0,10,0,0,126,255,21,3,0,0
2015120002,2.0,2015-02-06,39.81689194854714,-0.2424002086294605,1.0,9,12,126,"VALL D' UIXÓ, LA",3,0,99,0,0,106,286,38,6,0,0
2015490007,1.37,2015-02-06,42.0648363266458,-6.182156510027462,1.0,17,49,120,MOLEZUELAS DE LA CARBALLEDA,4,0,1,0,0,75,95,5,1,0,0
2015100054,1.05,2015-02-08,40.24269390153958,-6.581181884084446,1.0,14,10,84,GATA,4,0,99,0,0,202,212,13,1,0,0
2015100057,17.87,2015-02-09,40.16917840621591,-5.658986886828555,1.0,14,10,91,GUIJO DE SANTA BÁRBARA,4,1,2,0,0,256,1585,8,1,0,0
2015130015,5.0,2015-02-09,39.346810628809926,-2.8601792398911443,1.0,11,13,78,SOCUÉLLAMOS,2,1,20,0,0,150,172,11,1,0,0
2015410001,1.5,2015-02-09,37.672070954700224,-6.0182796884906224,1.0,4,41,27,CASTIBLANCO DE LOS ARROYOS,4,0,99,0,0,132,187,13,1,0,0
2015450033,1.2,2015-02-09,39.64165036284484,-4.990828866693072,1.0,11,45,108,"NAVA DE RICOMALILLO, LA",4,1,1,0,0,66,76,4,1,0,0
2015100060,3.73,2015-02-10,39.65545014479829,-6.537885890694017,1.0,14,10,82,GARROVILLAS DE ALCONÉTAR,2,1,10,0,0,110,180,7,1,0,0
2015320038,2.67,2015-02-11,41.96132585101724,-7.008206825867818,1.0,3,32,48,"MEZQUITA, A",4,1,1,0,0,55,75,6,0,0,0
2015500006,11.94,2015-02-11,42.30357708101239,-1.2617205670759335,1.0,10,50,267,UNCASTILLO,4,0,2,0,0,201,231,2,0,0,36
2015130023,1.0,2015-02-13,39.072730526003056,-3.8568881608343393,1.0,11,13,40,FERNÁN CABALLERO,5,0,0,0,0,219,244,12,2,0,0
2015280009,2.52,2015-02-13,40.14266107135624,-3.5319315946074825,1.0,16,28,52,CHINCHÓN,4,0,99,0,0,208,209,10,2,0,0
2015380001,8.26,2015-02-13,28.216896269842373,-16.57341424009005,1.0,12,38,5,ARICO,2,0,40,0,0,3449,6019,38,2,0,0
2015220007,1.05,2015-02-14,41.57830900574225,0.3121917422946632,1.0,10,22,254,ZAIDÍN,2,0,40,0,0,45,90,7,1,0,367
2015280010,1.31,2015-02-14,40.17746539814896,-3.7568118182380528,1.0,16,28,150,TORREJÓN DE VELASCO,4,1,99,0,0,92,93,12,3,0,0
2015460011,12.0,2015-02-16,39.55258448256915,-0.2947717061528747,1.0,9,46,250,VALENCIA,4,0,10,0,0,285,351,148,15,0,0
2015100068,6.5,2015-02-17,40.097251062164005,-5.746512442473244,1.0,14,10,68,CUACOS DE YUSTE,4,1,2,0,0,178,218,12,1,0,0
2015350004,1.3,2015-02-17,27.903470698369617,-15.512586309563106,1.0,12,35,2,AGÜIMES,5,0,0,0,0,68,120,13,3,0,0
2015100070,1.4,2015-02-18,40.20324406983208,-6.790908423373468,1.0,14,10,164,SAN MARTÍN DE TREVEJO,4,1,2,0,0,120,150,13,1,0,0
2015250028,3.2,2015-02-18,42.13874130288934,1.024689046926417,1.0,2,25,115,ISONA I CONCA DELLÀ,5,0,0,0,0,90,100,6,1,0,0
2015320042,1.4,2015-02-18,41.97961818630826,-7.182448775320911,1.0,3,32,34,"GUDIÑA, A",4,1,1,0,0,60,90,13,0,0,0
2015350005,1.5,2015-02-18,27.929047742867468,-15.57363832028044,1.0,12,35,19,SAN BARTOLOMÉ DE TIRAJANA,3,0,20,0,0,222,1059,90,7,0,0
2015370005,6.92,2015-02-18,40.94528756678468,-6.484941939530713,1.0,17,37,377,YECLA DE YELTES,4,1,4,0,0,124,229,32,2,0,0
2015370006,16.33,2015-02-18,41.20390220299258,-6.524435490012596,1.0,17,37,250,PEREÑA DE LA RIBERA,2,1,12,0,0,200,260,13,1,0,0
2015490012,2.33,2015-02-18,41.74307291237172,-6.340759200255571,1.0,17,49,209,S VITERO,4,0,2,0,0,75,90,3,1,0,0
2015040008,3.05,2015-02-19,36.76080909429178,-2.717055011193662,1.0,4,4,902,"EJIDO, EL",3,0,30,0,0,201,1785,11,1,0,0
2015100072,1.91,2015-02-19,40.062648957047344,-5.789576913661658,1.0,14,10,191,TORREMENGA,4,1,99,0,0,157,287,14,1,0,0
2015100073,1.87,2015-02-19,40.1923237436196,-6.793154175416382,1.0,14,10,210,VILLAMIEL,4,1,1,0,0,92,152,6,0,0,0
2015130027,1.0,2015-02-19,39.07062106142304,-3.835904947232162,1.0,11,13,31,CARRIÓN DE CALATRAVA,4,0,99,0,0,141,141,4,1,0,0
2015250042,1.6,2015-02-19,42.402366291869285,1.112344759604204,1.0,2,25,209,SORT,5,0,0,0,0,90,231,10,2,0,0
2015100074,1.0,2015-02-20,40.11076413352273,-5.6985920928852565,1.0,14,10,14,ALDEANUEVA DE LA VERA,2,1,21,0,0,84,204,14,2,0,0
2015100467,6.69,2015-02-20,39.697814858908295,-5.948689462940948,1.0,14,10,103,JARAICEJO,3,1,34,0,0,40,60,31,6,0,0
2015450044,3.83,2015-02-20,39.83073133979983,-5.14710749425168,1.0,11,45,7,ALCOLEA DE TAJO,4,1,99,0,0,62,62,2,1,0,0
2015500007,7.69,2015-02-20,41.84184673871105,-1.6871378594366355,1.0,10,50,280,VERA DE MONCAYO,2,0,84,0,0,131,221,21,2,0,8
2015100076,2.0,2015-02-21,40.134568324538606,-5.692950226357036,1.0,14,10,14,ALDEANUEVA DE LA VERA,2,1,80,0,0,127,527,7,1,0,0
2015100077,1.14,2015-02-21,40.17966178380236,-6.96900564882235,1.0,14,10,205,VALVERDE DEL FRESNO,5,0,0,0,0,63,143,6,0,0,0
2015450046,2.4,2015-02-21,39.6102241135216,-3.958298585830816,1.0,11,45,124,ORGAZ,2,0,22,0,0,75,127,9,2,0,0
2015470003,1.8,2015-02-21,42.06211732390089,-5.496961694884745,1.0,17,47,134,ROALES DE CAMPOS,2,1,84,0,0,0,0,0,0,0,0
2015050011,3.86,2015-02-22,40.17653451617179,-5.176750923171881,1.0,17,5,14,ARENAS DE SAN PEDRO,4,1,2,0,0,225,285,11,2,0,0
2015120003,3.5,2015-02-22,40.18134433775228,-0.0453438416166042,1.0,9,12,124,VALL D' ALBA,3,0,20,0,0,159,1419,46,5,0,0
2015420010,2.79,2015-02-22,41.550744703554734,-1.9934304149552176,1.0,17,42,51,CARABANTES,4,0,1,0,0,0,0,0,0,0,0
2015450048,1.9,2015-02-22,39.88019219172384,-4.9194244351051335,1.0,11,45,28,CALERA Y CHOZAS,2,1,84,0,0,89,107,3,1,0,0
2015490017,2.15,2015-02-22,41.95921629422538,-6.710632547290786,1.0,17,49,145,PEDRALBA DE LA PRADERIA,4,0,1,0,0,110,140,0,0,0,0
2015020011,2.47,2015-02-23,38.30713507428247,-2.241912058942285,1.0,11,2,86,YESTE,4,0,2,0,0,143,746,26,2,0,0
2015100080,8.88,2015-02-23,40.12438877812363,-5.765171041593067,1.0,14,10,79,GARGANTA LA OLLA,2,1,10,0,0,141,231,24,3,0,0
2015100083,2.84,2015-02-24,40.0758543300554,-5.757248822501473,1.0,14,10,104,JARAÍZ DE LA VERA,4,1,99,0,0,122,167,13,2,0,0
2015180007,13.42,2015-02-24,36.82137315524185,-3.691410270314098,1.0,4,18,120,LENTEGÍ,2,0,12,0,0,1112,1422,125,9,7917,195
2015450051,3.4,2015-02-24,40.14437343488744,-4.700175517885539,1.0,11,45,144,"REAL DE SAN VICENTE, EL",2,1,12,0,0,164,304,10,2,0,0
2015030010,29.0,2015-02-25,38.84768175178161,-0.3083279776169715,1.0,9,3,84,"ORXA, L' /LORCHA",2,0,11,0,0,370,370,69,16,0,12260
2015100090,2.46,2015-02-25,40.136202294017615,-5.697439345014641,1.0,14,10,14,ALDEANUEVA DE LA VERA,4,1,2,0,0,146,176,6,1,0,0
2015130032,1.5,2015-02-25,38.69335719009676,-3.002472279828224,1.0,11,13,93,VILLANUEVA DE LOS INFANTES,4,0,99,0,0,70,100,5,0,0,0
2015450054,1.8,2015-02-25,39.62011791767939,-3.117475254603377,1.0,11,45,135,"PUEBLA DE ALMORADIEL, LA",4,1,99,0,0,116,134,13,1,0,0
2015050014,1.6,2015-02-26,40.1824897284616,-5.151184455773979,1.0,17,5,14,ARENAS DE SAN PEDRO,4,1,99,0,0,135,165,10,1,0,0
2015120005,5.0,2015-02-26,39.9408378114266,-0.0665011880798134,1.0,9,12,9,ALMASSORA/ALMAZORA,4,0,5,0,0,151,386,30,5,0,0
2015120006,3.0,2015-02-26,40.25050656315759,0.0764535268012668,1.0,9,12,132,VILANOVA D' ALCOLEA,4,0,5,0,0,215,560,55,7,0,0
2015160032,28.5,2015-02-26,39.41142385217473,-2.5429107575411045,1.0,11,16,171,"PROVENCIO, EL",2,1,83,0,0,154,1064,12,1,0,0
2015230006,2.15,2015-02-26,37.75426635298835,-3.342049393842749,1.0,4,23,15,BÉELMEZ DE LA MORALEDA,2,0,40,0,0,150,360,35,1,0,0
2015280014,3.14,2015-02-26,40.73023908132336,-3.737105295282493,1.0,16,28,45,COLMENAR VIEJO,2,1,22,0,0,121,122,13,2,0,0
2015430005,3.85,2015-02-26,40.65610234997079,0.7057648578910906,1.0,2,43,14,AMPOSTA,4,1,5,0,0,105,165,24,5,0,0
2015460013,1.8,2015-02-26,39.64878260622592,-0.3015698573691764,1.0,9,46,220,SAGUNT/SAGUNTO,2,0,50,0,0,129,419,56,7,0,0
2015490021,1.58,2015-02-26,41.97585917391056,-6.666624245169116,1.0,17,49,145,PEDRALBA DE LA PRADERIA,4,0,99,0,0,85,90,5,0,0,0
2015100094,2.71,2015-02-27,40.141327229436925,-5.950291414143019,1.0,14,10,184,"TORNO, EL",4,1,1,0,0,156,201,10,2,0,0
2015280016,2.02,2015-02-27,40.23839548235044,-3.207612914349424,1.0,16,28,155,VALDARACETE,2,0,12,0,0,76,172,17,3,0,0
2015490022,2.78,2015-02-27,41.94683002058048,-5.838393673315997,1.0,17,49,272,VILLAVEZA DE VALVERDE,2,1,84,0,0,90,95,3,0,0,0
2015100104,2.65,2015-02-28,39.62146710691721,-5.406775518008305,1.0,14,10,60,CASTAÑAR DE IBOR,2,1,10,0,0,330,2590,9,0,0,0
2015100105,5.0,2015-02-28,40.220054488009865,-6.8261455964460165,1.0,14,10,72,ELJAS,2,1,80,0,0,165,210,5,0,0,0
2015220031,2.08,2015-02-28,42.048714345547744,0.0108603229008935,1.0,10,22,176,PERALTILLA,2,1,10,0,0,82,275,16,3,0,728
